20대품목,중분류,세부분류,MTI4,MTI6,HSK10,HS6,HS4,SITC,HSK 품목명,명칭 근거,source_page,리서치대분류,리서치중분류,리서치소분류,리서치세분류,대표품목명,대표품목ID,드릴다운명,드릴다운ID,분류상태,분류메모
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2501009020,250100,2501,2783,순염화나트륨,HSK 품목명 기반 대표요약,22,바이오헬스,의약품,원료의약품,순염화나트륨,원료의약품·부형제,BIO_원료의약품_부형제,순염화나트륨,BIO_2501009020,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2507001010,250700,2507,27826,하소(？燒)하지 않은 것,HSK 품목명 기반 대표요약,22,바이오헬스,의약품,원료의약품,하소(燒)하지 않은 것,원료의약품·부형제,BIO_원료의약품_부형제,하소(燒)하지 않은 것,BIO_2507001010,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2507001090,250700,2507,27826,기타,HSK 품목명 기반 대표요약,22,바이오헬스,의약품,원료의약품,기타,원료의약품·부형제,BIO_원료의약품_부형제,기타,BIO_2507001090,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2519909000,251990,2519,27825,기타,HSK 품목명 기반 대표요약,22,바이오헬스,의약품,원료의약품,기타,원료의약품·부형제,BIO_원료의약품_부형제,기타,BIO_2519909000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2810009000,281000,2810,52235,기타,HSK 품목명 기반 대표요약,26,바이오헬스,의약품,원료의약품,기타,원료의약품·부형제,BIO_원료의약품_부형제,기타,BIO_2810009000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2811210000,281121,2811,52239,이산화탄소,HSK 품목명 기반 대표요약,26,바이오헬스,의약품,원료의약품,이산화탄소,원료의약품·부형제,BIO_원료의약품_부형제,이산화탄소,BIO_2811210000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2811229090,281122,2811,52237,기타,HSK 품목명 기반 대표요약,26,바이오헬스,의약품,원료의약품,기타,원료의약품·부형제,BIO_원료의약품_부형제,기타,BIO_2811229090,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2811299000,281129,2811,52239,기타,HSK 품목명 기반 대표요약,26,바이오헬스,의약품,원료의약품,기타,원료의약품·부형제,BIO_원료의약품_부형제,기타,BIO_2811299000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2815110000,281511,2815,52262,고체,HSK 품목명 기반 대표요약,26,바이오헬스,의약품,원료의약품,고체,원료의약품·부형제,BIO_원료의약품_부형제,고체,BIO_2815110000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2816101000,281610,2816,52265,수산화마그네슘,HSK 품목명 기반 대표요약,26,바이오헬스,의약품,원료의약품,수산화마그네슘,원료의약품·부형제,BIO_원료의약품_부형제,수산화마그네슘,BIO_2816101000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2818301000,281830,2818,52266,알루미나겔,HSK 품목명 기반 대표요약,26,바이오헬스,의약품,원료의약품,알루미나겔,원료의약품·부형제,BIO_원료의약품_부형제,알루미나겔,BIO_2818301000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2825902010,282590,2825,52269,수산화칼슘,HSK 품목명 기반 대표요약,27,바이오헬스,의약품,원료의약품,수산화칼슘,원료의약품·부형제,BIO_원료의약품_부형제,수산화칼슘,BIO_2825902010,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2826904000,282690,2826,5231,플루오르화인산염,HSK 품목명 기반 대표요약,27,바이오헬스,의약품,원료의약품,플루오르화인산염,원료의약품·부형제,BIO_원료의약품_부형제,플루오르화인산염,BIO_2826904000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2827100000,282710,2827,52321,염화암모늄,HSK 품목명 기반 대표요약,27,바이오헬스,의약품,원료의약품,염화암모늄,원료의약품·부형제,BIO_원료의약품_부형제,염화암모늄,BIO_2827100000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2827200000,282720,2827,52322,염화칼슘,HSK 품목명 기반 대표요약,27,바이오헬스,의약품,원료의약품,염화칼슘,원료의약품·부형제,BIO_원료의약품_부형제,염화칼슘,BIO_2827200000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2827310000,282731,2827,52329,마그네슘 염화물,HSK 품목명 기반 대표요약,27,바이오헬스,의약품,원료의약품,마그네슘 염화물,원료의약품·부형제,BIO_원료의약품_부형제,마그네슘 염화물,BIO_2827310000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2827320000,282732,2827,52329,알루미늄 염화물,HSK 품목명 기반 대표요약,27,바이오헬스,의약품,원료의약품,알루미늄 염화물,원료의약품·부형제,BIO_원료의약품_부형제,알루미늄 염화물,BIO_2827320000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2827399000,282739,2827,52329,기타,HSK 품목명 기반 대표요약,27,바이오헬스,의약품,원료의약품,기타,원료의약품·부형제,BIO_원료의약품_부형제,기타,BIO_2827399000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2827609010,282760,2827,52329,요드화칼륨,HSK 품목명 기반 대표요약,27,바이오헬스,의약품,원료의약품,요드화칼륨,원료의약품·부형제,BIO_원료의약품_부형제,요드화칼륨,BIO_2827609010,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2828100000,282810,2828,52331,상관습(商慣習)상의 하이포아염소산칼슘과 그 밖의 하이포아염소산칼슘,HSK 품목명 기반 대표요약,27,바이오헬스,의약품,원료의약품,상관습(商慣習)상의 하이포아염소산칼슘과 그 밖의 하이포아염소산칼슘,원료의약품·부형제,BIO_원료의약품_부형제,상관습(商慣習)상의 하이포아염소산칼슘과 그 밖의 하이포아염소산칼슘,BIO_2828100000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2832100000,283210,2832,52344,아황산나트륨,HSK 품목명 기반 대표요약,27,바이오헬스,의약품,원료의약품,아황산나트륨,원료의약품·부형제,BIO_원료의약품_부형제,아황산나트륨,BIO_2832100000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2833110000,283311,2833,52345,황산이나트륨,HSK 품목명 기반 대표요약,27,바이오헬스,의약품,원료의약품,황산이나트륨,원료의약품·부형제,BIO_원료의약품_부형제,황산이나트륨,BIO_2833110000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2833210000,283321,2833,52349,황산마그네슘,HSK 품목명 기반 대표요약,27,바이오헬스,의약품,원료의약품,황산마그네슘,원료의약품·부형제,BIO_원료의약품_부형제,황산마그네슘,BIO_2833210000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2833299000,283329,2833,52349,기타,HSK 품목명 기반 대표요약,27,바이오헬스,의약품,원료의약품,기타,원료의약품·부형제,BIO_원료의약품_부형제,기타,BIO_2833299000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2835221000,283522,2835,52363,인산일나트륨,HSK 품목명 기반 대표요약,28,바이오헬스,의약품,원료의약품,인산일나트륨,원료의약품·부형제,BIO_원료의약품_부형제,인산일나트륨,BIO_2835221000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2835222000,283522,2835,52363,인산이나트륨,HSK 품목명 기반 대표요약,28,바이오헬스,의약품,원료의약품,인산이나트륨,원료의약품·부형제,BIO_원료의약품_부형제,인산이나트륨,BIO_2835222000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2835240000,283524,2835,52363,인산칼륨,HSK 품목명 기반 대표요약,28,바이오헬스,의약품,원료의약품,인산칼륨,원료의약품·부형제,BIO_원료의약품_부형제,인산칼륨,BIO_2835240000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
바이오헬스,의약품,아라비아 검 / 쉘락(shellac) / 감초로 만든 것 외 202개,9312,931220,2835250000,283525,2835,52363,오르토인산수소칼슘(인산이칼슘),HSK 품목명 기반 대표요약,28,바이오헬스,의약품,원료의약품,오르토인산수소칼슘(인산이칼슘),원료의약품·부형제,BIO_원료의약품_부형제,오르토인산수소칼슘(인산이칼슘),BIO_2835250000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
