20대품목,중분류,세부분류,MTI6,HSK10,HS6,HS4,HSK 품목명
섬유,원사,기타 화학필라멘트사,422900,5402480000,540248,5402,기타(폴리프로필렌의 것으로 한정한다)
섬유,원사,기타 화학필라멘트사,422900,5402491000,540249,5402,아크릴 중합체의 것
섬유,원사,기타 화학필라멘트사,422900,5402499000,540249,5402,기타
섬유,원사,기타 화학필라멘트사,422900,5402530000,540253,5402,폴리프로필렌의 것
섬유,원사,기타 화학필라멘트사,422900,5402591000,540259,5402,아크릴 중합체의 것
섬유,원사,기타 화학필라멘트사,422900,5402599000,540259,5402,기타
섬유,원사,기타 화학필라멘트사,422900,5402630000,540263,5402,폴리프로필렌의 것
섬유,원사,기타 화학필라멘트사,422900,5402691000,540269,5402,아크릴 중합체의 것
섬유,원사,기타 화학필라멘트사,422900,5402692000,540269,5402,폴리비닐알코올의 것
섬유,원사,기타 화학필라멘트사,422900,5402699000,540269,5402,기타
섬유,원사,기타 화학필라멘트사,422900,5403390000,540339,5403,기타
섬유,원사,기타 화학필라멘트사,422900,5403490000,540349,5403,기타
섬유,원사,기타 화학필라멘트사,422900,5404110000,540411,5404,탄성사
섬유,원사,기타 화학필라멘트사,422900,5404120000,540412,5404,기타(폴리프로필렌의 것으로 한정한다)
섬유,원사,기타 화학필라멘트사,422900,5404199000,540419,5404,기타
섬유,원사,기타 화학필라멘트사,422900,5404901000,540490,5404,스트립 모양의 것
섬유,원사,기타 화학필라멘트사,422900,5404909000,540490,5404,기타
섬유,원사,기타 화학필라멘트사,422900,5405000000,540500,5405,"재생ㆍ반(半)합성 모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 재생ㆍ반(半)합성 방직용 섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조 스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)"
섬유,원사,기타 화학필라멘트사,422900,5406001000,540600,5406,합성필라멘트사
섬유,원사,기타 화학필라멘트사,422900,5406002000,540600,5406,재생ㆍ반(半)합성 필라멘트사
섬유,원사,기타 화학필라멘트사,422900,7019110000,701911,7019,단연사(길이가 50밀리미터 이하인 것으로 한정한다)
섬유,원사,기타 화학필라멘트사,422900,7019120000,701912,7019,로빙(roving)
섬유,원사,기타 화학필라멘트사,422900,7019130000,701913,7019,그 밖의 실[슬리버(sliver)로 한정한다]
섬유,원사,기타 화학필라멘트사,422900,7019190000,701919,7019,기타
섬유,원사,폴리에스터 스테이플사,423110,5509530000,550953,5509,주로 면과 혼방한 것
섬유,원사,폴리에스터 스테이플사,423120,5509520000,550952,5509,주로 양모나 동물의 부드러운 털과 혼방한 것
섬유,원사,폴리에스터 스테이플사,423190,5508102000,550810,5508,폴리에스테르의 것
섬유,원사,폴리에스터 스테이플사,423190,5509211000,550921,5509,강력사
섬유,원사,폴리에스터 스테이플사,423190,5509219000,550921,5509,기타
섬유,원사,폴리에스터 스테이플사,423190,5509221000,550922,5509,강력사
섬유,원사,폴리에스터 스테이플사,423190,5509229000,550922,5509,기타
섬유,원사,폴리에스터 스테이플사,423190,5509510000,550951,5509,주로 재생ㆍ반(半)합성 스테이플섬유와 혼방한 것
섬유,원사,폴리에스터 스테이플사,423190,5509590000,550959,5509,기타
섬유,원사,아크릴 스테이플사,423210,5509621000,550962,5509,아크릴의 것
섬유,원사,아크릴 스테이플사,423210,5509622000,550962,5509,모다크릴(modacrylic)의 것
섬유,원사,아크릴 스테이플사,423220,5509611000,550961,5509,아크릴의 것
섬유,원사,아크릴 스테이플사,423220,5509612000,550961,5509,모다크릴(modacrylic)의 것
섬유,원사,아크릴 스테이플사,423290,5509311000,550931,5509,아크릴의 것
섬유,원사,아크릴 스테이플사,423290,5509312000,550931,5509,모다크릴(modacrylic)의 것
섬유,원사,아크릴 스테이플사,423290,5509321000,550932,5509,아크릴의 것
섬유,원사,아크릴 스테이플사,423290,5509322000,550932,5509,모다크릴(modacrylic)의 것
섬유,원사,아크릴 스테이플사,423290,5509691010,550969,5509,아크릴의 것
섬유,원사,아크릴 스테이플사,423290,5509691020,550969,5509,모다크릴(modacrylic)의 것
섬유,원사,아크릴 스테이플사,423290,5509692010,550969,5509,아크릴의 것
섬유,원사,아크릴 스테이플사,423290,5509692020,550969,5509,모다크릴(modacrylic)의 것
섬유,원사,기타 스테이플사,423900,5508109000,550810,5508,기타
섬유,원사,기타 스테이플사,423900,5508200000,550820,5508,재생ㆍ반(半)합성 스테이플섬유의 것
섬유,원사,기타 스테이플사,423900,5509111000,550911,5509,강력사
섬유,원사,기타 스테이플사,423900,5509119000,550911,5509,기타
섬유,원사,기타 스테이플사,423900,5509121000,550912,5509,강력사
섬유,원사,기타 스테이플사,423900,5509129000,550912,5509,기타
섬유,원사,기타 스테이플사,423900,5509410000,550941,5509,단사
섬유,원사,기타 스테이플사,423900,5509420000,550942,5509,복합사(연합사)나 케이블사
섬유,원사,기타 스테이플사,423900,5509911000,550991,5509,나일론이나 그 밖의 폴리아미드의 것
섬유,원사,기타 스테이플사,423900,5509919000,550991,5509,기타
섬유,원사,기타 스테이플사,423900,5509920000,550992,5509,주로 면과 혼방한 것
섬유,원사,기타 스테이플사,423900,5509990000,550999,5509,기타
섬유,원사,기타 스테이플사,423900,5510111000,551011,5510,비스코스레이온(viscose rayon)의 것
섬유,원사,기타 스테이플사,423900,5510119000,551011,5510,기타
섬유,원사,기타 스테이플사,423900,5510121000,551012,5510,비스코스레이온(viscose rayon)의 것
섬유,원사,기타 스테이플사,423900,5510129000,551012,5510,기타
섬유,원사,기타 스테이플사,423900,5510201000,551020,5510,비스코스레이온(viscose rayon)의 것
섬유,원사,기타 스테이플사,423900,5510209000,551020,5510,기타
섬유,원사,기타 스테이플사,423900,5510301000,551030,5510,비스코스레이온(viscose rayon)의 것
섬유,원사,기타 스테이플사,423900,5510309000,551030,5510,기타
섬유,원사,기타 스테이플사,423900,5510901000,551090,5510,비스코스레이온(viscose rayon)의 것
섬유,원사,기타 스테이플사,423900,5510909000,551090,5510,기타
섬유,원사,기타 스테이플사,423900,5511100000,551110,5511,합성스테이플섬유의 함유량이 전 중량의 100분의 85 이상인 것
섬유,원사,기타 스테이플사,423900,5511200000,551120,5511,합성스테이플섬유의 함유량이 전 중량의 100분의 85 미만인 것
섬유,원사,기타 스테이플사,423900,5511300000,551130,5511,재생ㆍ반(半)합성 스테이플섬유의 것
섬유,직물,견직물,431110,5007202010,500720,5007,홀치기가공
섬유,직물,견직물,431190,5007201000,500720,5007,생지견직물
섬유,직물,견직물,431190,5007202020,500720,5007,사틴
섬유,직물,견직물,431190,5007202030,500720,5007,크레이프 드 신(crepe de chine)
섬유,직물,견직물,431190,5007202090,500720,5007,기타
섬유,직물,견직물,431190,5007209000,500720,5007,기타
섬유,직물,혼방 견직물,431200,5007901000,500790,5007,생지견직물
섬유,직물,혼방 견직물,431200,5007902000,500790,5007,아세테이트사와 혼방한 견직물
섬유,직물,혼방 견직물,431200,5007903000,500790,5007,그 밖의 인조섬유와 혼방한 견직물
섬유,직물,혼방 견직물,431200,5007904000,500790,5007,양모와 혼방한 견직물
섬유,직물,혼방 견직물,431200,5007909000,500790,5007,기타
섬유,직물,기타 견직물,431900,5007100000,500710,5007,견 노일(noil) 직물
섬유,직물,소모직물,432100,5112111000,511211,5112,양모로 만든 것
섬유,직물,소모직물,432100,5112112000,511211,5112,동물의 부드러운 털의 실로 만든 것
섬유,직물,소모직물,432100,5112191000,511219,5112,양모로 만든 것
섬유,직물,소모직물,432100,5112192000,511219,5112,동물의 부드러운 털의 실로 만든 것
섬유,직물,소모직물,432100,5112200000,511220,5112,기타(주로 인조필라멘트와 혼방한 것으로 한정한다)
섬유,직물,소모직물,432100,5112300000,511230,5112,기타(주로 인조스테이플섬유와 혼방한 것으로 한정한다)
섬유,직물,소모직물,432100,5112900000,511290,5112,기타
섬유,직물,방모직물,432200,5111111000,511111,5111,양모로 만든 것
섬유,직물,방모직물,432200,5111112000,511111,5111,동물의 부드러운 털의 실로 만든 것
섬유,직물,방모직물,432200,5111191000,511119,5111,양모로 만든 것
섬유,직물,방모직물,432200,5111192000,511119,5111,동물의 부드러운 털의 실로 만든 것
섬유,직물,방모직물,432200,5111200000,511120,5111,기타(주로 인조필라멘트와 혼방한 것으로 한정한다)
섬유,직물,방모직물,432200,5111300000,511130,5111,기타(주로 인조스테이플섬유와 혼방한 것으로 한정한다)
섬유,직물,방모직물,432200,5111900000,511190,5111,기타
섬유,직물,기타 모직물,432900,5113000000,511300,5113,직물(동물의 거친 털이나 말의 털의 것으로 한정한다)
섬유,직물,면직물,433110,5208110000,520811,5208,평직물(平織物)(1제곱미터당 중량이 100그램 이하인 것으로 한정한다)
섬유,직물,면직물,433110,5208120000,520812,5208,평직물(平織物)(1제곱미터당 중량이 100그램 초과인 것으로 한정한다)
섬유,직물,면직물,433110,5208130000,520813,5208,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
섬유,직물,면직물,433110,5208190000,520819,5208,그 밖의 직물의 것
섬유,직물,면직물,433110,5209110000,520911,5209,평직물(平織物)
섬유,직물,면직물,433110,5209120000,520912,5209,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
섬유,직물,면직물,433110,5209190000,520919,5209,그 밖의 직물
섬유,직물,면직물,433120,5208210000,520821,5208,평직물(平織物)(1제곱미터당 중량이 100그램 이하인 것으로 한정한다)
섬유,직물,면직물,433120,5208220000,520822,5208,평직물(平織物)(1제곱미터당 중량이 100그램 초과인 것으로 한정한다)
섬유,직물,면직물,433120,5208230000,520823,5208,3올이나 4올의 능직물(綾織物)[파사문직(破斜文織)의 것을 포함한다]
섬유,직물,면직물,433120,5208290000,520829,5208,그 밖의 직물의 것
