hsk10,official_name,display_name,label_source,item20,middle_category,sub_category,mti6,hs6,hs4,research_large,research_small,research_detail,representative_id,drilldown_name,drilldown_id,classification_status,classification_note
8701232000,중고차,트랙터 중고차,research_taxonomy,자동차,트랙터,트랙터 중고차,741140,870123,8701,자동차,중고차,중고차,AUTO_TRACTOR_USED,트랙터 중고차,AUTO_TRACTOR_USED_870123,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8701292000,중고차,트랙터 중고차,research_taxonomy,자동차,트랙터,트랙터 중고차,741140,870129,8701,자동차,중고차,중고차,AUTO_TRACTOR_USED,트랙터 중고차,AUTO_TRACTOR_USED_870129,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8701241000,신차,트랙터 신차,research_taxonomy,자동차,트랙터,트랙터 신차,741150,870124,8701,자동차,신차,신차,AUTO_TRACTOR_NEW,트랙터 신차,AUTO_TRACTOR_NEW_870124,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8701242000,중고차,트랙터 중고차,research_taxonomy,자동차,트랙터,트랙터 중고차,741160,870124,8701,자동차,중고차,중고차,AUTO_TRACTOR_USED,트랙터 중고차,AUTO_TRACTOR_USED_870124,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702101010,신차,디젤 버스·승합차 신차,research_taxonomy,자동차,버스·승합차,버스·승합차 신차,741210,870210,8702,자동차,신차,디젤,AUTO_BUS_NEW,디젤 버스·승합차 신차,AUTO_BUS_디젤_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702102010,신차,디젤 버스·승합차 신차,research_taxonomy,자동차,버스·승합차,버스·승합차 신차,741210,870210,8702,자동차,신차,디젤,AUTO_BUS_NEW,디젤 버스·승합차 신차,AUTO_BUS_디젤_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702103010,신차,디젤 버스·승합차 신차,research_taxonomy,자동차,버스·승합차,버스·승합차 신차,741210,870210,8702,자동차,신차,디젤,AUTO_BUS_NEW,디젤 버스·승합차 신차,AUTO_BUS_디젤_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702901010,신차,기타 내연기관 버스·승합차 신차,research_taxonomy,자동차,버스·승합차,버스·승합차 신차,741210,870290,8702,자동차,신차,기타 내연기관,AUTO_BUS_NEW,기타 내연기관 버스·승합차 신차,AUTO_BUS_기타_내연기관_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702902010,신차,기타 내연기관 버스·승합차 신차,research_taxonomy,자동차,버스·승합차,버스·승합차 신차,741210,870290,8702,자동차,신차,기타 내연기관,AUTO_BUS_NEW,기타 내연기관 버스·승합차 신차,AUTO_BUS_기타_내연기관_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702903010,신차,기타 내연기관 버스·승합차 신차,research_taxonomy,자동차,버스·승합차,버스·승합차 신차,741210,870290,8702,자동차,신차,기타 내연기관,AUTO_BUS_NEW,기타 내연기관 버스·승합차 신차,AUTO_BUS_기타_내연기관_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702101020,중고차,디젤 버스·승합차 중고차,research_taxonomy,자동차,버스·승합차,버스·승합차 중고차,741220,870210,8702,자동차,중고차,디젤,AUTO_BUS_USED,디젤 버스·승합차 중고차,AUTO_BUS_디젤_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702102020,중고차,디젤 버스·승합차 중고차,research_taxonomy,자동차,버스·승합차,버스·승합차 중고차,741220,870210,8702,자동차,중고차,디젤,AUTO_BUS_USED,디젤 버스·승합차 중고차,AUTO_BUS_디젤_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702103020,중고차,디젤 버스·승합차 중고차,research_taxonomy,자동차,버스·승합차,버스·승합차 중고차,741220,870210,8702,자동차,중고차,디젤,AUTO_BUS_USED,디젤 버스·승합차 중고차,AUTO_BUS_디젤_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702901020,중고차,기타 내연기관 버스·승합차 중고차,research_taxonomy,자동차,버스·승합차,버스·승합차 중고차,741220,870290,8702,자동차,중고차,기타 내연기관,AUTO_BUS_USED,기타 내연기관 버스·승합차 중고차,AUTO_BUS_기타_내연기관_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702902020,중고차,기타 내연기관 버스·승합차 중고차,research_taxonomy,자동차,버스·승합차,버스·승합차 중고차,741220,870290,8702,자동차,중고차,기타 내연기관,AUTO_BUS_USED,기타 내연기관 버스·승합차 중고차,AUTO_BUS_기타_내연기관_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702903020,중고차,기타 내연기관 버스·승합차 중고차,research_taxonomy,자동차,버스·승합차,버스·승합차 중고차,741220,870290,8702,자동차,중고차,기타 내연기관,AUTO_BUS_USED,기타 내연기관 버스·승합차 중고차,AUTO_BUS_기타_내연기관_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702201000,신차,하이브리드 버스·승합차 신차,research_taxonomy,자동차,버스·승합차,버스·승합차 신차,741230,870220,8702,자동차,신차,하이브리드,AUTO_BUS_NEW,하이브리드 버스·승합차 신차,AUTO_BUS_하이브리드_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702301000,신차,하이브리드 버스·승합차 신차,research_taxonomy,자동차,버스·승합차,버스·승합차 신차,741230,870230,8702,자동차,신차,하이브리드,AUTO_BUS_NEW,하이브리드 버스·승합차 신차,AUTO_BUS_하이브리드_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702202000,중고차,하이브리드 버스·승합차 중고차,research_taxonomy,자동차,버스·승합차,버스·승합차 중고차,741240,870220,8702,자동차,중고차,하이브리드,AUTO_BUS_USED,하이브리드 버스·승합차 중고차,AUTO_BUS_하이브리드_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702302000,중고차,하이브리드 버스·승합차 중고차,research_taxonomy,자동차,버스·승합차,버스·승합차 중고차,741240,870230,8702,자동차,중고차,하이브리드,AUTO_BUS_USED,하이브리드 버스·승합차 중고차,AUTO_BUS_하이브리드_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702401000,신차,전기 버스·승합차 신차,research_taxonomy,자동차,버스·승합차,버스·승합차 신차,741250,870240,8702,자동차,신차,전기,AUTO_BUS_NEW,전기 버스·승합차 신차,AUTO_BUS_전기_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8702402000,중고차,전기 버스·승합차 중고차,research_taxonomy,자동차,버스·승합차,버스·승합차 중고차,741260,870240,8702,자동차,중고차,전기,AUTO_BUS_USED,전기 버스·승합차 중고차,AUTO_BUS_전기_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703217000,신차,내연기관 승용차 신차,research_taxonomy,자동차,승용차,승용차 신차,741310,870321,8703,자동차,신차,내연기관,AUTO_PASS_NEW,내연기관 승용차 신차,AUTO_PASS_내연기관_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703227000,신차,내연기관 승용차 신차,research_taxonomy,자동차,승용차,승용차 신차,741310,870322,8703,자동차,신차,내연기관,AUTO_PASS_NEW,내연기관 승용차 신차,AUTO_PASS_내연기관_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703231010,신차,내연기관 승용차 신차,research_taxonomy,자동차,승용차,승용차 신차,741310,870323,8703,자동차,신차,내연기관,AUTO_PASS_NEW,내연기관 승용차 신차,AUTO_PASS_내연기관_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703239010,신차,내연기관 승용차 신차,research_taxonomy,자동차,승용차,승용차 신차,741310,870323,8703,자동차,신차,내연기관,AUTO_PASS_NEW,내연기관 승용차 신차,AUTO_PASS_내연기관_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703241010,신차,내연기관 승용차 신차,research_taxonomy,자동차,승용차,승용차 신차,741310,870324,8703,자동차,신차,내연기관,AUTO_PASS_NEW,내연기관 승용차 신차,AUTO_PASS_내연기관_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703249010,신차,내연기관 승용차 신차,research_taxonomy,자동차,승용차,승용차 신차,741310,870324,8703,자동차,신차,내연기관,AUTO_PASS_NEW,내연기관 승용차 신차,AUTO_PASS_내연기관_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703317000,신차,내연기관 승용차 신차,research_taxonomy,자동차,승용차,승용차 신차,741310,870331,8703,자동차,신차,내연기관,AUTO_PASS_NEW,내연기관 승용차 신차,AUTO_PASS_내연기관_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703321010,신차,내연기관 승용차 신차,research_taxonomy,자동차,승용차,승용차 신차,741310,870332,8703,자동차,신차,내연기관,AUTO_PASS_NEW,내연기관 승용차 신차,AUTO_PASS_내연기관_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703329010,신차,내연기관 승용차 신차,research_taxonomy,자동차,승용차,승용차 신차,741310,870332,8703,자동차,신차,내연기관,AUTO_PASS_NEW,내연기관 승용차 신차,AUTO_PASS_내연기관_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703337000,신차,내연기관 승용차 신차,research_taxonomy,자동차,승용차,승용차 신차,741310,870333,8703,자동차,신차,내연기관,AUTO_PASS_NEW,내연기관 승용차 신차,AUTO_PASS_내연기관_NEW,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703900000,기타,기타 동력 승용차,research_taxonomy,자동차,승용차,승용차,741310,870390,8703,자동차,기타,기타 동력,AUTO_PASS_OTHER,기타 동력 승용차,AUTO_PASS_기타_동력_OTHER,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703218000,중고차,내연기관 승용차 중고차,research_taxonomy,자동차,승용차,승용차 중고차,741320,870321,8703,자동차,중고차,내연기관,AUTO_PASS_USED,내연기관 승용차 중고차,AUTO_PASS_내연기관_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703228000,중고차,내연기관 승용차 중고차,research_taxonomy,자동차,승용차,승용차 중고차,741320,870322,8703,자동차,중고차,내연기관,AUTO_PASS_USED,내연기관 승용차 중고차,AUTO_PASS_내연기관_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703231020,중고차,내연기관 승용차 중고차,research_taxonomy,자동차,승용차,승용차 중고차,741320,870323,8703,자동차,중고차,내연기관,AUTO_PASS_USED,내연기관 승용차 중고차,AUTO_PASS_내연기관_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703239020,중고차,내연기관 승용차 중고차,research_taxonomy,자동차,승용차,승용차 중고차,741320,870323,8703,자동차,중고차,내연기관,AUTO_PASS_USED,내연기관 승용차 중고차,AUTO_PASS_내연기관_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
8703241020,중고차,내연기관 승용차 중고차,research_taxonomy,자동차,승용차,승용차 중고차,741320,870324,8703,자동차,중고차,내연기관,AUTO_PASS_USED,내연기관 승용차 중고차,AUTO_PASS_내연기관_USED,업계기준 검토,KAMA/산업부의 차종·친환경차 분류와 HS 동력계 분류를 결합. SUV·픽업 등 차체형식은 HSK만으로 안정적 식별 불가.
